display_name;category;sector;barcodes;aliases;country_codes;image_url;unit;tags;supplier_suggestions;marketplace_matches;publication_status;notes;reference_price;sale_price;supplier_hint;verified;added_by_count
Riz parfumé Royal Umbrella 25 kg;Riz;epicerie;;Riz parfumé Royal Umbrella 25 kg|Riz parfumé|Riz parfumé 25 kg|Riz parfumé Royal Umbrella;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|royal umbrella|parfumé|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Royal Umbrella 50 kg;Riz;epicerie;;Riz parfumé Royal Umbrella 50 kg|Riz parfumé|Riz parfumé 50 kg|Riz parfumé Royal Umbrella;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|royal umbrella|parfumé|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Dragon 5 kg;Riz;epicerie;;Riz parfumé Dragon 5 kg|Riz parfumé|Riz parfumé 5 kg|Riz parfumé Dragon;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|dragon|parfumé|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Dragon 10 kg;Riz;epicerie;;Riz parfumé Dragon 10 kg|Riz parfumé|Riz parfumé 10 kg|Riz parfumé Dragon;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|dragon|parfumé|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Dragon 25 kg;Riz;epicerie;;Riz parfumé Dragon 25 kg|Riz parfumé|Riz parfumé 25 kg|Riz parfumé Dragon;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|dragon|parfumé|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Dragon 50 kg;Riz;epicerie;;Riz parfumé Dragon 50 kg|Riz parfumé|Riz parfumé 50 kg|Riz parfumé Dragon;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|dragon|parfumé|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Lion 5 kg;Riz;epicerie;;Riz parfumé Lion 5 kg|Riz parfumé|Riz parfumé 5 kg|Riz parfumé Lion;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|lion|parfumé|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Lion 10 kg;Riz;epicerie;;Riz parfumé Lion 10 kg|Riz parfumé|Riz parfumé 10 kg|Riz parfumé Lion;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|lion|parfumé|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Lion 25 kg;Riz;epicerie;;Riz parfumé Lion 25 kg|Riz parfumé|Riz parfumé 25 kg|Riz parfumé Lion;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|lion|parfumé|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé Lion 50 kg;Riz;epicerie;;Riz parfumé Lion 50 kg|Riz parfumé|Riz parfumé 50 kg|Riz parfumé Lion;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|lion|parfumé|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé AAA 5 kg;Riz;epicerie;;Riz parfumé AAA 5 kg|Riz parfumé|Riz parfumé 5 kg|Riz parfumé AAA;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|aaa|parfumé|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé AAA 10 kg;Riz;epicerie;;Riz parfumé AAA 10 kg|Riz parfumé|Riz parfumé 10 kg|Riz parfumé AAA;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|aaa|parfumé|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé AAA 25 kg;Riz;epicerie;;Riz parfumé AAA 25 kg|Riz parfumé|Riz parfumé 25 kg|Riz parfumé AAA;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|aaa|parfumé|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz parfumé AAA 50 kg;Riz;epicerie;;Riz parfumé AAA 50 kg|Riz parfumé|Riz parfumé 50 kg|Riz parfumé AAA;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz parfumé|aaa|parfumé|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Ne pas saisir les lignes de revente au kg; uniquement les sacs/paquets. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sahel Brisé 1 fois 5 kg;Riz;epicerie;;Riz brisé Sahel Brisé 1 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 1 fois|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sahel Brisé 1 fois 10 kg;Riz;epicerie;;Riz brisé Sahel Brisé 1 fois 10 kg|Riz brisé|Riz brisé 10 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 1 fois|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sahel Brisé 1 fois 25 kg;Riz;epicerie;;Riz brisé Sahel Brisé 1 fois 25 kg|Riz brisé|Riz brisé 25 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 1 fois|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sahel Brisé 1 fois 50 kg;Riz;epicerie;;Riz brisé Sahel Brisé 1 fois 50 kg|Riz brisé|Riz brisé 50 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 1 fois|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sénégal Brisé 1 fois 5 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 1 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 1 fois|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sénégal Brisé 1 fois 10 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 1 fois 10 kg|Riz brisé|Riz brisé 10 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 1 fois|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sénégal Brisé 1 fois 25 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 1 fois 25 kg|Riz brisé|Riz brisé 25 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 1 fois|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sénégal Brisé 1 fois 50 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 1 fois 50 kg|Riz brisé|Riz brisé 50 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 1 fois|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Marque importée Brisé 1 fois 5 kg;Riz;epicerie;;Riz brisé Marque importée Brisé 1 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Marque importée;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|marque importée|brisé 1 fois|5 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Marque importée Brisé 1 fois 10 kg;Riz;epicerie;;Riz brisé Marque importée Brisé 1 fois 10 kg|Riz brisé|Riz brisé 10 kg|Riz brisé Marque importée;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|marque importée|brisé 1 fois|10 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Marque importée Brisé 1 fois 25 kg;Riz;epicerie;;Riz brisé Marque importée Brisé 1 fois 25 kg|Riz brisé|Riz brisé 25 kg|Riz brisé Marque importée;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|marque importée|brisé 1 fois|25 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Marque importée Brisé 1 fois 50 kg;Riz;epicerie;;Riz brisé Marque importée Brisé 1 fois 50 kg|Riz brisé|Riz brisé 50 kg|Riz brisé Marque importée;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|marque importée|brisé 1 fois|50 kg|a|expiration à suivre;;;ready;"Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Base boutique; variantes local/importé à gérer. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Riz brisé Sahel Brisé 2 fois 5 kg;Riz;epicerie;;Riz brisé Sahel Brisé 2 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 2 fois|5 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sahel Brisé 2 fois 10 kg;Riz;epicerie;;Riz brisé Sahel Brisé 2 fois 10 kg|Riz brisé|Riz brisé 10 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 2 fois|10 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sahel Brisé 2 fois 25 kg;Riz;epicerie;;Riz brisé Sahel Brisé 2 fois 25 kg|Riz brisé|Riz brisé 25 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 2 fois|25 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sahel Brisé 2 fois 50 kg;Riz;epicerie;;Riz brisé Sahel Brisé 2 fois 50 kg|Riz brisé|Riz brisé 50 kg|Riz brisé Sahel;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|sahel|brisé 2 fois|50 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sénégal Brisé 2 fois 5 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 2 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 2 fois|5 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sénégal Brisé 2 fois 10 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 2 fois 10 kg|Riz brisé|Riz brisé 10 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 2 fois|10 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sénégal Brisé 2 fois 25 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 2 fois 25 kg|Riz brisé|Riz brisé 25 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 2 fois|25 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Sénégal Brisé 2 fois 50 kg;Riz;epicerie;;Riz brisé Sénégal Brisé 2 fois 50 kg|Riz brisé|Riz brisé 50 kg|Riz brisé Sénégal;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|brisé 2 fois|50 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Riz brisé Marque importée Brisé 2 fois 5 kg;Riz;epicerie;;Riz brisé Marque importée Brisé 2 fois 5 kg|Riz brisé|Riz brisé 5 kg|Riz brisé Marque importée;SN;;sac;épicerie|sénégal|épicerie de base|riz|riz brisé|marque importée|brisé 2 fois|5 kg|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Produit très courant pour repas familiaux. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
